ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
460,643,1,2025-12-15,1,5,109,2495,12,856,1,0
461,644,1,2025-09-24,1,5,111,2203,11,857,1,0
462,645,1,2025-06-02,1,8,170,3442,19,858,1,0
463,646,1,2025-12-06,1,5,103,2665,11,860,1,0
464,647,1,2025-09-11,1,15,314,6098,35,861,1,0
465,648,1,2025-07-09,1,9,200,4010,21,862,1,0
466,650,1,2025-02-24,1,5,109,2283,11,865,1,0
467,651,1,2025-10-04,1,5,113,2667,13,866,1,0
468,652,1,2025-05-09,1,9,196,4038,21,868,1,0
469,653,1,2025-05-26,1,6,141,2710,16,869,1,0
470,654,1,2025-03-21,1,5,119,2356,14,872,1,0
471,654,2,2025-04-16,1,5,119,2183,14,873,1,0
472,655,1,2026-01-17,1,5,104,2595,11,874,1,0
473,656,2,2025-10-16,1,11,223,4699,27,875,1,0
474,658,1,2025-09-04,1,5,124,2356,11,876,1,0
475,659,2,2025-01-28,1,23,463,9078,55,877,1,0
476,660,1,2025-12-07,1,3,54,1663,7,878,1,0
477,662,1,2025-09-13,1,29,575,11096,68,883,1,0
478,664,1,2025-01-25,1,3,57,1212,5,886,1,0
479,664,2,2025-01-17,1,3,57,1484,8,887,1,0
480,665,1,2025-03-17,1,5,112,2230,13,889,1,0
481,666,1,2025-05-23,1,3,64,1762,8,890,1,0
482,666,1,2025-05-31,1,3,64,1441,7,891,1,0
483,667,1,2025-08-09,1,30,590,11511,70,892,1,0
484,668,1,2025-03-19,1,5,118,2180,13,893,1,0
485,669,1,2025-07-08,1,5,106,2203,12,895,1,0
486,673,1,2025-09-15,1,26,525,10160,61,899,1,0
487,676,1,2025-04-18,1,11,241,4723,27,901,1,0
488,677,2,2025-11-06,1,16,330,6616,37,903,1,0
489,678,1,2025-08-23,1,11,237,4893,27,904,1,0
490,679,2,2025-05-10,1,5,114,2336,11,905,1,0
491,681,1,2025-08-18,1,29,570,11319,68,906,1,0
492,682,1,2025-01-28,1,12,269,5226,30,907,1,0
493,683,1,2025-12-04,1,8,176,3442,20,910,1,0
494,685,1,2025-02-24,1,30,595,11364,69,912,1,0
495,686,1,2025-03-02,1,1,25,406,1,916,1,0
496,687,1,2025-07-22,1,1,18,526,2,917,1,0
497,692,1,2025-12-26,1,25,507,9878,60,923,1,0
498,694,1,2025-12-25,1,13,274,5565,31,927,1,0
499,695,1,2025-04-17,1,5,124,2312,13,928,1,0
500,695,1,2025-03-29,1,5,124,2476,12,929,1,0
501,696,2,2025-08-07,1,25,508,9877,59,930,1,0
502,698,2,2025-05-20,1,19,377,7365,46,931,1,0
503,699,2,2025-09-24,1,15,313,6229,35,932,1,0
504,703,1,2025-12-22,1,5,118,2312,12,934,1,0
505,704,2,2025-09-18,1,5,106,2642,11,935,1,0
506,706,1,2025-11-05,1,22,456,8934,54,936,1,0
507,707,1,2025-02-27,1,25,502,9975,59,941,1,0
508,709,1,2025-06-18,1,12,266,5147,30,943,1,0
509,710,1,2025-05-08,1,23,463,9298,56,945,1,0
510,711,1,2025-07-08,1,22,445,8457,54,946,1,0
511,712,1,2025-10-07,1,22,452,8482,51,948,1,0
512,713,1,2025-07-29,1,11,242,4992,25,951,1,0
513,714,2,2026-01-21,1,17,349,6980,41,952,1,0
514,715,1,2025-05-15,1,5,103,2230,13,954,1,0
515,716,2,2025-11-14,1,11,242,4699,28,955,1,0
516,718,2,2025-08-16,1,9,194,3812,22,956,1,0
517,719,1,2025-06-19,1,4,85,1788,10,957,1,0
518,722,1,2025-10-31,1,14,301,5719,34,965,1,0
519,722,1,2025-10-17,1,14,301,6078,33,963,1,0
520,724,1,2025-11-07,1,4,97,2004,9,968,1,0
521,725,1,2025-12-02,1,19,384,7314,45,971,1,0
522,726,1,2025-05-20,1,7,157,3382,17,972,1,0
523,727,1,2025-05-28,1,20,401,8093,48,974,1,0
524,728,1,2025-09-19,1,22,448,8910,52,975,1,0
525,731,1,2025-11-02,1,12,259,5400,30,979,1,0
526,733,1,2025-04-30,1,8,170,3603,19,983,1,0
527,734,1,2025-08-22,1,21,417,8389,50,984,1,0
528,735,1,2025-09-07,1,11,247,4943,26,985,1,0
529,736,1,2025-04-05,1,25,505,9900,60,987,1,0
530,737,1,2025-01-10,1,5,105,2666,12,988,1,0
531,738,1,2025-06-25,1,22,442,8482,51,992,1,0
532,739,2,2025-09-22,1,25,501,9781,59,993,1,0
533,740,1,2025-09-16,1,21,417,8248,50,994,1,0
534,742,1,2025-07-03,1,17,341,6734,39,996,1,0
535,744,2,2025-07-27,1,5,107,2572,14,1000,1,1
536,746,1,2026-01-01,1,5,118,2382,11,1001,1,0
537,746,2,2026-01-23,1,5,118,2451,14,1004,1,0
538,748,1,2025-01-29,1,17,340,6692,41,1007,1,0
539,750,1,2025-08-10,1,15,308,6364,36,1009,1,0
540,751,1,2025-03-15,1,8,170,3402,20,1011,1,0
541,751,1,2025-04-02,1,8,170,3582,20,1010,1,0
542,752,1,2025-07-23,1,29,573,11095,67,1012,1,0
543,753,1,2025-09-01,1,5,117,2159,13,1013,1,0
544,754,2,2025-04-06,1,10,213,4355,24,1014,1,0
545,755,1,2025-10-13,1,1,25,645,2,1015,1,0
546,758,2,2025-03-22,1,5,107,2231,12,1017,1,0
547,760,1,2025-10-03,1,21,428,8388,49,1020,1,0
548,767,1,2025-06-29,1,5,117,2404,12,1023,1,0
549,769,1,2026-01-28,1,20,409,7843,47,1025,1,0
550,770,1,2025-06-19,1,25,507,9736,60,1026,1,0
551,771,1,2025-01-26,1,5,119,2183,12,1028,1,0
552,771,1,2025-03-07,1,5,119,2571,11,1027,1,0
553,772,1,2025-03-26,1,8,171,3493,20,1029,1,0
554,774,1,2025-04-10,1,5,116,2475,12,1031,1,0
555,775,1,2025-12-16,1,6,130,2833,16,1032,1,0
556,779,1,2025-05-23,1,28,554,10771,65,1036,1,0
557,780,1,2025-08-12,1,22,454,8659,53,1039,1,0
558,781,1,2025-03-30,1,5,116,2160,13,1040,1,0
559,786,2,2025-03-12,1,17,351,6835,40,1046,1,0
560,787,1,2026-01-12,1,5,107,2230,14,1047,1,0
561,788,1,2025-09-02,1,5,121,2551,11,1048,1,0
562,789,1,2025-05-19,1,20,401,7819,47,1049,1,0
563,791,1,2025-07-25,1,16,325,6548,37,1052,1,0
564,792,2,2025-07-08,1,12,264,5081,29,1055,1,0
565,794,1,2025-02-28,1,10,210,4132,24,1058,1,0
566,795,1,2025-01-30,1,19,379,7492,46,1061,1,0
567,797,2,2025-11-20,1,5,111,2404,12,1063,1,0
568,798,1,2025-12-16,1,28,563,10875,65,1064,1,0
569,801,1,2026-01-17,1,5,118,2283,12,1070,1,0
570,802,1,2025-05-12,1,29,579,11343,67,1071,1,1
571,803,1,2026-01-16,1,19,380,7666,46,1074,1,0
572,804,1,2025-08-25,1,5,119,2571,13,1078,1,0
573,805,2,2025-10-16,1,24,480,9560,57,1080,1,0
574,806,1,2025-08-29,1,14,300,5824,33,1083,1,0
575,806,2,2025-08-02,1,14,300,6032,33,1084,1,0
576,807,1,2025-07-15,1,12,263,5103,30,1086,1,0
577,807,1,2025-08-13,1,12,263,5400,30,1085,1,0
578,809,1,2025-10-10,1,8,176,3493,19,1090,1,0
579,811,1,2025-11-17,1,5,110,2594,11,1092,1,0
580,813,2,2025-05-31,1,17,349,6980,41,1093,1,0
581,815,1,2025-07-31,1,5,112,2358,13,1097,1,0
582,817,1,2025-02-06,1,3,69,1714,5,1100,1,0
583,819,1,2025-02-17,1,17,351,6753,41,1103,1,0
584,820,1,2026-01-03,1,23,469,9251,56,1104,1,0
585,821,1,2025-09-24,1,5,118,2310,13,1106,1,0
586,823,2,2025-10-13,1,5,111,2284,13,1107,1,1
587,826,1,2025-09-21,1,2,34,890,4,1110,1,0
588,827,1,2025-02-16,1,22,439,8884,54,1114,1,0
589,829,1,2025-03-03,1,22,452,8660,51,1116,1,0
590,832,1,2025-02-22,1,5,118,2494,14,1118,1,0
591,833,1,2026-01-15,1,4,93,2061,10,1120,1,0
592,835,2,2025-03-12,1,25,505,9781,60,1121,1,0
593,836,2,2025-06-08,1,26,514,10202,62,1123,1,0
594,838,2,2025-03-22,1,5,122,2553,11,1125,1,0
595,839,1,2025-03-23,1,14,288,5787,34,1127,1,0
596,840,2,2025-06-18,1,5,113,2433,12,1129,1,0
597,842,1,2025-09-15,1,1,26,384,2,1131,1,0
598,843,1,2026-01-16,1,2,34,1064,4,1133,1,0
599,847,1,2025-06-15,1,23,468,9229,56,1135,1,0
600,848,2,2025-02-23,1,13,283,5517,31,1139,1,0
601,849,1,2025-10-14,1,5,103,2204,11,1140,1,0
602,850,1,2025-05-29,1,19,388,7436,46,1142,1,0
603,851,1,2025-12-02,1,8,177,3580,19,1144,1,0
604,853,1,2025-12-12,1,29,578,11208,68,1146,1,0
605,856,2,2025-02-05,1,5,107,2311,11,1150,1,0
606,857,1,2025-09-18,1,4,85,1942,10,1151,1,0
607,858,2,2025-08-05,1,5,119,2615,13,1153,1,0
608,859,1,2025-03-19,1,23,463,9130,56,1155,1,0
609,862,1,2025-11-10,1,22,437,8909,51,1157,1,0
610,863,1,2025-02-15,1,16,329,6523,37,1158,1,1
611,864,1,2025-09-30,1,22,437,8678,54,1161,1,0
612,865,1,2025-11-02,1,22,440,8958,52,1165,1,0
613,867,1,2025-05-01,1,5,119,2552,14,1166,1,0
614,867,1,2025-05-30,1,5,119,2667,13,1167,1,1
615,868,1,2025-11-14,1,25,498,9802,59,1168,1,0
616,869,1,2025-05-22,1,9,189,3988,21,1169,1,0
617,873,1,2025-07-23,1,17,340,6756,42,1172,1,0
618,874,1,2025-05-10,1,6,131,2858,15,1174,1,0
619,875,1,2025-02-07,1,3,61,1715,8,1175,1,0
620,876,1,2025-04-10,1,5,114,2384,13,1176,1,0
621,877,1,2025-03-06,1,5,122,2522,11,1178,1,0
622,878,2,2025-02-11,1,17,340,6717,42,1179,1,0
623,879,1,2025-02-05,1,23,465,9298,55,1180,1,0
624,882,1,2025-07-20,1,3,52,1689,7,1186,1,0
625,883,1,2025-04-08,1,25,507,9650,60,1187,1,0
626,884,2,2025-04-11,1,5,111,2451,13,1188,1,0
627,886,2,2025-04-27,1,19,390,7463,45,1191,1,0
628,888,1,2025-08-01,1,5,111,2476,12,1192,1,0
629,889,1,2025-04-13,1,4,96,1834,9,1193,1,0
630,890,1,2025-07-12,1,5,109,2595,13,1194,1,0
631,891,2,2025-11-09,1,22,452,8884,54,1195,1,0
632,895,1,2025-11-23,1,22,456,8511,51,1199,1,0
633,896,1,2025-09-12,1,15,316,6415,36,1200,1,0
634,899,1,2025-07-08,1,20,401,8095,48,1202,1,0
635,901,1,2025-10-08,1,5,108,2259,14,1206,1,0
636,903,1,2025-11-09,1,25,508,9878,59,1207,1,0
637,904,1,2025-06-13,1,11,234,4871,28,1208,1,0
638,905,2,2025-03-26,1,5,103,2405,11,1209,1,0
639,906,2,2025-05-07,1,26,526,10028,61,1211,1,0
640,907,1,2025-09-06,1,10,214,4250,23,1212,1,0
641,909,1,2025-12-10,1,3,57,1233,7,1213,1,0
642,910,2,2025-05-27,1,3,68,1141,6,1214,1,0
643,914,1,2025-02-20,1,22,452,8909,53,1221,1,0
644,915,1,2025-07-10,1,12,266,5422,29,1222,1,0
645,916,2,2025-05-20,1,5,122,2405,11,1223,1,0
646,917,1,2025-05-18,1,22,439,8634,54,1224,1,0
647,918,1,2025-03-20,1,23,467,9252,55,1225,1,0
648,920,1,2025-07-03,1,17,352,6890,39,1229,1,0
649,921,1,2025-11-11,1,23,468,9232,56,1230,1,0
650,922,1,2025-05-15,1,5,124,2571,13,1231,1,0
651,923,1,2025-06-29,1,12,264,5103,30,1232,1,0
652,924,1,2025-06-04,1,5,110,2665,13,1233,1,0
653,925,1,2025-06-10,1,8,180,3443,20,1235,1,0
654,926,2,2025-05-01,1,5,116,2522,13,1236,1,0
655,927,1,2025-06-17,1,4,96,1834,9,1237,1,0
656,928,1,2025-05-28,1,23,467,9155,55,1238,1,0
657,930,1,2025-09-07,1,16,334,6568,38,1240,1,0
658,931,1,2025-03-10,1,26,525,10354,61,1241,1,0
659,933,1,2025-08-17,1,7,152,3383,18,1243,1,0
660,934,2,2025-02-16,1,5,117,2494,12,1244,1,0
661,935,2,2025-04-01,1,11,246,4918,27,1245,1,0
662,937,1,2025-12-17,1,29,576,11341,67,1246,1,0
663,938,2,2025-02-07,1,29,579,11341,67,1247,1,0
664,940,1,2025-11-28,1,13,277,5585,31,1249,1,0
665,941,1,2025-09-23,1,4,93,1941,9,1250,1,0
666,942,2,2025-05-30,1,8,181,3536,20,1252,1,0
667,944,1,2025-02-05,1,5,106,2203,11,1255,1,0
668,945,2,2025-05-14,1,5,103,2522,14,1256,1,0
669,946,1,2025-11-24,1,5,120,2552,11,1257,1,0
670,948,2,2026-01-04,1,5,106,2203,14,1258,1,0
671,950,1,2025-07-08,1,5,124,2203,13,1259,1,0
672,951,1,2025-03-23,1,5,105,2181,14,1260,1,0
673,952,1,2025-10-21,1,27,544,10611,63,1261,1,0
674,953,1,2025-10-13,1,1,25,603,2,1265,1,0
675,953,2,2025-09-19,1,1,25,602,1,1264,1,0
676,955,1,2025-06-06,1,5,114,2595,12,1272,1,0
677,956,1,2025-08-13,1,25,509,9802,60,1273,1,0
678,957,1,2025-03-09,1,25,502,9692,59,1274,1,0
679,957,2,2025-02-21,1,25,502,9975,59,1275,1,0
680,958,1,2025-08-19,1,5,115,2336,12,1276,1,0
681,963,1,2025-07-13,1,6,144,2740,15,1284,1,0
682,964,1,2025-11-05,1,10,212,4159,23,1286,1,0
683,965,1,2025-02-09,1,5,107,2643,12,1287,1,0
684,968,1,2025-08-28,1,24,488,9338,57,1292,1,0
685,969,1,2025-04-02,1,22,446,8980,51,1293,1,0
686,970,1,2025-03-17,1,6,133,2911,15,1295,1,0
687,971,1,2025-05-14,1,3,64,1210,5,1296,1,0
688,972,1,2025-02-15,1,1,26,479,2,1298,1,0
689,974,2,2026-02-01,1,23,464,9156,55,1300,1,0
690,975,2,2025-09-22,1,5,106,2572,13,1301,1,0
691,976,1,2025-05-30,1,6,130,2791,15,1303,1,0
692,977,2,2026-01-12,1,8,170,3703,19,1304,1,0
693,978,2,2025-12-08,1,17,350,6715,39,1305,1,0
694,979,1,2025-04-04,1,3,63,1288,5,1306,1,0
695,981,1,2025-12-12,1,5,107,2202,14,1308,1,0
696,982,1,2025-03-01,1,12,256,5253,30,1310,1,0
697,984,1,2026-01-03,1,30,585,11387,69,1312,1,0
698,985,1,2025-12-01,1,11,241,4747,25,1313,1,0
699,986,1,2025-09-16,1,26,521,9997,62,1316,1,0
700,987,1,2025-11-24,1,5,108,2181,11,1319,1,0
701,988,2,2025-04-06,1,1,25,682,1,1320,1,0
702,992,1,2025-07-08,1,13,279,5565,31,1323,1,0
703,994,2,2025-05-04,1,5,115,2180,12,1324,1,0
704,995,2,2025-09-24,1,26,518,10304,62,1325,1,0
705,999,2,2025-03-29,1,5,118,2474,14,1331,1,0
706,1002,1,2025-11-28,1,14,293,5876,33,1339,1,0
707,1003,1,2025-11-06,1,5,105,2476,11,1340,1,0
708,1005,2,2025-04-13,1,30,592,11553,70,1343,1,0
709,1006,1,2025-04-14,1,26,523,10117,62,1344,1,0
710,1007,1,2025-03-09,1,6,136,2834,16,1345,1,0
711,1009,1,2025-07-21,1,13,282,5692,32,1348,1,0
712,1010,1,2025-05-19,1,13,275,5635,31,1351,1,0
713,1012,1,2025-08-24,1,3,68,1505,6,1355,1,0
714,1013,1,2025-02-25,1,20,403,8017,48,1356,1,0
715,1014,1,2025-02-09,1,31,603,11909,72,1357,1,0
716,1015,1,2025-03-04,1,5,107,2282,14,1358,1,0
717,1016,2,2025-05-11,1,7,160,3097,18,1360,1,0
718,1018,1,2025-08-09,1,26,513,10027,62,1361,1,0
719,1019,1,2025-06-24,1,5,104,2595,11,1362,1,0
720,1021,1,2025-02-22,1,5,120,2337,14,1367,1,0
721,1022,1,2025-10-15,1,26,514,10134,62,1369,1,0
722,1023,1,2025-06-11,1,5,113,2311,11,1371,1,0
723,1025,1,2025-06-12,1,20,409,8094,48,1374,1,0
724,1025,1,2025-05-14,1,20,409,7738,47,1375,1,0
725,1026,2,2025-10-24,1,2,37,811,3,1377,1,0
726,1027,1,2025-09-03,1,19,385,7666,46,1379,1,0
727,1028,1,2025-07-11,1,9,201,3989,22,1380,1,0
728,1031,1,2025-05-30,1,5,124,2666,14,1383,1,0
729,1033,1,2025-12-02,1,5,115,2494,11,1384,1,0
730,1034,1,2025-03-16,1,24,478,9559,58,1386,1,0
731,1034,1,2025-02-13,1,24,478,9462,57,1385,1,0
732,1036,1,2025-08-07,1,22,442,8981,53,1387,1,0
733,1038,1,2025-07-21,1,8,179,3419,20,1389,1,0
734,1039,1,2025-08-07,1,11,222,4468,28,1390,1,0
735,1040,1,2025-09-22,1,11,235,4700,28,1391,1,0
736,1041,1,2025-11-21,1,30,586,11577,69,1393,1,0
737,1042,1,2025-04-19,1,5,106,2450,14,1395,1,0
738,1044,1,2025-04-08,1,22,441,8484,52,1398,1,0
739,1045,1,2025-05-11,1,6,134,2884,16,1402,1,0
740,1047,1,2025-08-16,1,3,59,1762,5,1404,1,0
741,1048,1,2025-01-17,1,22,437,8886,51,1405,1,0
742,1050,1,2025-03-13,1,8,171,3559,20,1411,1,0
743,1052,1,2025-03-17,1,5,120,2383,12,1413,1,0
744,1054,1,2025-06-07,1,17,351,6717,40,1421,1,0
745,1055,1,2025-04-20,1,26,515,9998,61,1422,1,0
746,1057,1,2025-11-22,1,23,463,9251,56,1424,1,0
747,1058,1,2025-03-24,1,25,502,9825,59,1425,1,0
748,1059,1,2025-03-27,1,5,106,2476,12,1426,1,0
749,1062,1,2025-08-11,1,13,281,5466,32,1428,1,0
750,1063,1,2025-07-18,1,6,136,2911,16,1431,1,0
751,1066,1,2025-09-20,1,17,340,6811,39,1434,1,0
752,1067,2,2025-08-15,1,19,386,7367,45,1436,1,0
753,1069,1,2025-08-04,1,15,307,6414,35,1438,1,0
754,1070,1,2025-12-24,1,12,253,5036,30,1439,1,0
755,1071,2,2025-05-25,1,5,122,2642,13,1440,1,0
756,1073,2,2025-08-06,1,4,91,1941,10,1442,1,0
757,1075,2,2025-05-19,1,9,197,4038,22,1443,1,0
758,1076,1,2025-08-02,1,26,521,10047,61,1444,1,0
759,1078,1,2025-12-17,1,23,465,9177,55,1446,1,0
760,1079,2,2025-05-11,1,5,106,2476,12,1447,1,0
761,1080,1,2025-03-23,1,5,116,2383,11,1448,1,0
762,1082,1,2025-02-08,1,25,498,9878,60,1452,1,0
763,1085,1,2025-05-19,1,5,120,2571,14,1455,1,0
764,1085,1,2025-05-01,1,5,120,2337,13,1456,1,0
765,1086,1,2025-06-27,1,24,487,9560,58,1459,1,0
766,1087,2,2025-01-20,1,9,190,3809,22,1461,1,0
767,1090,1,2025-09-20,1,12,266,5057,30,1464,1,0
768,1092,1,2025-02-12,1,22,436,8455,51,1466,1,0
769,1093,2,2025-08-27,1,31,614,11938,71,1467,1,0
770,1094,1,2025-09-29,1,5,111,2475,11,1468,1,0
771,1095,1,2025-03-18,1,29,573,11188,68,1472,1,0
772,1097,1,2025-06-26,1,21,417,8223,49,1475,1,0
773,1098,1,2025-08-28,1,10,216,4134,24,1476,1,0
774,1099,1,2025-04-04,1,10,210,4228,23,1477,1,0
775,1101,1,2025-09-16,1,5,117,2283,12,1480,1,1
776,1102,2,2025-04-23,1,13,282,5636,31,1482,1,0
777,1105,1,2026-01-08,1,5,118,2230,14,1485,1,0
778,1107,1,2025-03-20,1,5,109,2160,11,1489,1,0
779,1108,1,2025-07-15,1,19,390,7575,45,1490,1,0
780,1109,1,2025-08-21,1,5,122,2311,13,1492,1,0
781,1110,1,2025-09-18,1,3,55,1762,7,1493,1,0
782,1111,2,2025-04-29,1,30,589,11535,70,1494,1,0
783,1112,1,2025-06-06,1,22,444,8611,51,1495,1,0
784,1113,1,2025-08-06,1,22,437,8585,51,1496,1,0
785,1114,2,2025-05-23,1,25,495,9902,59,1497,1,0
786,1116,1,2025-09-01,1,5,104,2571,14,1499,1,0
787,1117,1,2026-02-03,1,2,43,1015,3,1500,1,0
788,1118,1,2025-07-19,1,5,114,2358,12,1501,1,0
789,1119,1,2025-05-02,1,22,435,9007,52,1502,1,0
790,1121,1,2025-10-14,1,29,574,11291,67,1504,1,0
791,1123,1,2025-02-28,1,25,497,9758,59,1507,1,0
792,1124,1,2025-07-19,1,13,282,5517,32,1509,1,0
793,1125,1,2025-09-09,1,12,261,5305,30,1511,1,0
794,1126,1,2025-08-18,1,5,124,2450,14,1512,1,0
795,1127,2,2025-03-16,1,17,350,6835,41,1513,1,0
796,1128,1,2025-11-03,1,7,156,3186,17,1514,1,0
797,1129,2,2025-07-14,1,24,478,9560,58,1517,1,0
798,1130,1,2025-05-04,1,5,115,2594,12,1518,1,0
799,1131,2,2025-04-22,1,3,74,1661,6,1521,1,0
800,1133,1,2025-09-25,1,5,106,2258,13,1522,1,0
801,1134,2,2025-03-27,1,5,107,2337,14,1523,1,0
802,1136,1,2025-09-30,1,22,446,8862,52,1527,1,0
803,1136,2,2025-10-04,1,22,446,8768,54,1526,1,0
804,1138,1,2025-02-13,1,7,157,3283,17,1528,1,0
805,1140,1,2025-09-13,1,5,117,2202,13,1530,1,0
806,1141,1,2025-06-08,1,5,117,2474,11,1531,1,0
807,1142,1,2025-06-16,1,5,112,2476,11,1532,1,0
808,1142,1,2025-05-26,1,5,112,2495,13,1533,1,0
809,1149,1,2025-11-13,1,5,107,2258,13,1543,1,0
810,1150,1,2025-11-26,1,11,223,4470,28,1544,1,0
811,1151,2,2025-04-26,1,26,529,10159,62,1547,1,0
812,1152,1,2025-09-06,1,15,316,6364,36,1549,1,0
813,1155,1,2026-01-10,1,5,104,2160,11,1554,1,0
814,1158,2,2026-01-26,1,26,519,10026,61,1559,1,0
815,1159,2,2025-07-04,1,13,276,5489,32,1560,1,0
816,1160,1,2025-07-07,1,5,118,2495,11,1561,1,0
817,1162,1,2025-05-02,1,9,198,4089,21,1562,1,0
818,1163,1,2025-11-03,1,5,105,2382,14,1563,1,0
819,1164,1,2025-07-09,1,22,454,8585,54,1568,1,0
820,1165,2,2025-06-21,1,31,612,11626,72,1570,1,0
821,1166,1,2025-06-15,1,25,501,9670,59,1571,1,0
822,1167,1,2025-03-24,1,17,352,6753,41,1573,1,0
823,1167,2,2025-04-07,1,17,352,6811,42,1572,1,0
824,1168,1,2025-05-28,1,22,456,8610,51,1574,1,0
825,1170,1,2025-01-17,1,1,14,665,1,1576,1,0
826,1171,1,2025-08-29,1,27,534,10635,64,1577,1,0
827,1171,1,2025-08-11,1,27,534,10658,63,1578,1,0
828,1172,2,2025-10-16,1,2,33,1113,3,1579,1,0
829,1173,1,2025-04-05,1,3,59,1163,6,1580,1,0
830,1174,1,2025-05-16,1,17,340,6735,41,1582,1,0
831,1177,1,2025-04-27,1,31,601,11650,71,1585,1,0
832,1178,1,2025-10-26,1,21,419,8319,50,1586,1,0
833,1178,1,2025-11-05,1,21,419,8220,50,1587,1,0
834,1179,1,2025-08-13,1,5,103,2475,12,1589,1,1
835,1180,1,2025-02-01,1,5,116,2552,12,1591,1,0
836,1181,1,2025-04-24,1,22,457,8767,54,1592,1,0
837,1181,1,2025-05-11,1,22,457,8610,51,1593,1,0
838,1182,1,2025-07-28,1,15,311,6343,36,1594,1,0
839,1183,1,2025-05-11,1,10,215,4113,24,1596,1,0
840,1185,1,2025-10-08,1,5,106,2666,14,1599,1,0
841,1186,1,2026-01-23,1,5,119,2641,13,1601,1,0
842,1189,1,2025-11-12,1,22,456,8659,53,1606,1,0
843,1190,1,2025-08-05,1,5,109,2572,12,1607,1,0
844,1193,1,2025-05-12,1,8,181,3537,19,1609,1,0
845,1195,1,2025-11-10,1,2,41,791,3,1610,1,0
846,1195,1,2025-11-06,1,2,41,1016,4,1611,1,0
847,1196,1,2025-10-18,1,9,198,3786,21,1612,1,0
848,1197,1,2025-07-28,1,23,466,9154,55,1613,1,0
849,1198,1,2025-05-04,1,26,527,10323,61,1614,1,0
850,1199,2,2025-03-26,1,22,456,8436,51,1615,1,0
851,1200,1,2025-11-17,1,5,121,2494,14,1617,1,0
852,1201,1,2025-03-11,1,17,341,6865,42,1619,1,0
853,1201,1,2025-04-03,1,17,341,6717,40,1618,1,0
854,1202,1,2025-02-25,1,5,123,2358,14,1620,1,0
855,1205,1,2025-03-17,1,11,235,4965,28,1625,1,0
856,1208,1,2025-03-05,1,16,331,6482,37,1631,1,0
857,1209,1,2025-06-08,1,13,276,5610,32,1633,1,0
858,1210,1,2025-06-27,1,2,33,1090,3,1634,1,0
859,1211,1,2025-10-29,1,5,113,2204,11,1635,1,0
860,1212,1,2025-12-25,1,20,404,7892,48,1636,1,0
861,1213,1,2025-03-22,1,11,240,4968,27,1638,1,0
862,1216,1,2025-08-21,1,3,54,1398,6,1641,1,0
863,1219,1,2025-06-18,1,15,319,6154,36,1644,1,0
864,1224,1,2025-05-04,1,26,527,10090,62,1651,1,0
865,1225,1,2025-06-28,1,22,454,8484,54,1654,1,0
866,1227,1,2025-05-14,1,25,502,9948,60,1655,1,0
867,1229,1,2025-09-25,1,29,575,11269,68,1657,1,0
868,1231,1,2025-09-22,1,22,449,8435,51,1660,1,0
869,1233,1,2026-01-19,1,5,105,2181,12,1663,1,0
870,1235,1,2025-12-07,1,26,523,10225,62,1665,1,0
871,1236,1,2025-08-16,1,11,241,4522,28,1667,1,0
872,1236,1,2025-08-29,1,11,241,4400,25,1666,1,0
873,1237,1,2025-11-09,1,11,241,4471,26,1668,1,0
874,1238,1,2025-05-31,1,20,400,8016,48,1669,1,0
875,1239,1,2025-12-02,1,4,94,1786,10,1670,1,0
876,1240,1,2025-06-05,1,9,188,3728,22,1671,1,0
877,1241,2,2025-05-21,1,5,120,2667,13,1673,1,0
878,1243,2,2025-04-24,1,5,112,2641,11,1677,1,0
879,1244,1,2025-09-19,1,23,467,9156,56,1678,1,0
880,1245,1,2025-09-11,1,30,587,11513,69,1679,1,0
881,1246,2,2025-10-06,1,22,442,8455,51,1680,1,0
882,1247,1,2025-09-15,1,29,573,11067,68,1682,1,0
883,1249,1,2025-03-13,1,5,121,2282,13,1684,1,0
884,1251,2,2025-08-23,1,5,116,2496,14,1690,1,0
885,1253,1,2025-09-01,1,13,281,5466,31,1692,1,0
886,1256,1,2025-06-16,1,6,137,2739,16,1700,1,0
887,1257,1,2025-12-22,1,16,329,6569,37,1701,1,0
888,1258,1,2025-06-08,1,7,152,3241,17,1703,1,0
889,1259,1,2025-12-05,1,14,290,5720,34,1704,1,0
890,1260,2,2025-10-29,1,5,119,2473,14,1705,1,0
891,1261,1,2025-08-01,1,5,103,2553,13,1706,1,0
892,1262,1,2025-12-09,1,14,300,5895,33,1707,1,0
893,1263,2,2025-10-20,1,21,424,8220,50,1708,1,0
894,1263,1,2025-11-19,1,21,424,8320,49,1709,1,0
895,1265,1,2025-08-18,1,14,294,5955,34,1710,1,0
896,1266,2,2025-04-08,1,3,66,1355,7,1712,1,0
897,1267,1,2025-02-06,1,20,397,7792,47,1714,1,0
898,1268,2,2025-07-02,1,5,112,2406,11,1715,1,0
899,1269,1,2025-08-01,1,2,36,793,4,1716,1,0
900,1271,1,2025-06-15,1,22,456,8509,54,1718,1,0
901,1274,1,2026-01-10,1,20,397,8095,47,1721,1,0
902,1275,1,2026-01-30,1,11,237,4943,28,1722,1,0
903,1277,2,2025-09-17,1,28,559,10792,65,1727,1,0
