CSID,CaseMasterID,csdate,cstype,PolicePersonID
867,1138,2025-06-05,A,3186
868,1139,2025-12-27,B,4700
869,1140,2025-12-23,A,2358
870,1141,2025-07-07,A,2204
871,1142,2025-08-12,A,2358
872,1143,2025-02-19,B,2336
873,1145,2026-01-22,C,9877
874,1147,2025-05-14,B,11535
875,1150,2025-12-11,A,4821
876,1151,2025-05-20,A,10352
877,1152,2025-08-27,A,6098
878,1157,2025-12-04,C,4203
879,1158,2026-04-30,A,10178
880,1159,2025-10-21,A,5465
881,1160,2025-10-08,A,2384
882,1161,2025-07-29,C,7739
883,1162,2025-06-20,A,3728
884,1163,2026-03-19,A,2230
885,1164,2025-07-31,A,8511
886,1165,2025-10-07,A,11717
887,1166,2025-10-03,A,9899
888,1167,2025-04-24,A,6755
889,1168,2025-07-07,A,8884
890,1170,2025-04-12,A,502
891,1171,2025-11-12,A,10561
892,1172,2025-11-21,A,1113
893,1173,2025-04-20,A,1399
894,1174,2025-07-02,A,6951
895,1178,2025-12-14,A,8195
896,1179,2025-11-29,A,2310
897,1180,2025-06-01,A,2433
898,1181,2025-07-23,A,8981
899,1182,2025-10-31,A,6363
900,1183,2025-09-09,A,4373
901,1184,2025-07-26,B,2616
902,1185,2025-11-03,A,2473
903,1186,2026-05-16,A,2666
904,1187,2026-01-09,B,2496
905,1188,2025-04-23,B,2553
906,1190,2025-09-14,A,2553
907,1192,2025-04-30,C,4522
908,1193,2025-08-31,A,3581
909,1194,2025-12-05,C,3786
910,1196,2025-10-10,A,3809
911,1197,2025-10-14,A,9154
912,1198,2025-07-12,A,10025
913,1199,2025-04-24,A,8585
914,1200,2025-11-29,A,2180
915,1201,2025-05-07,A,6754
916,1202,2025-03-03,A,2383
917,1204,2025-10-14,B,11342
918,1205,2025-03-26,A,4496
919,1207,2025-08-25,B,4065
920,1208,2025-06-13,A,6666
921,1209,2025-06-27,A,5444
922,1210,2025-08-29,A,1063
923,1211,2026-01-08,B,2572
924,1212,2026-04-16,A,7790
925,1213,2025-06-16,A,4850
926,1214,2025-09-17,C,9101
927,1216,2025-09-11,A,1689
928,1218,2025-07-22,C,5825
929,1219,2025-09-18,A,6176
930,1223,2025-06-01,B,10279
931,1224,2025-08-01,A,10375
932,1225,2025-11-03,A,8957
933,1226,2026-02-03,C,2642
934,1227,2025-07-02,A,9782
935,1229,2025-10-28,A,11067
936,1231,2025-11-14,A,9006
937,1232,2025-08-07,B,2259
938,1233,2026-02-10,A,2181
939,1235,2025-12-13,A,10046
940,1236,2025-10-20,A,4799
941,1237,2025-12-10,A,4470
942,1238,2025-07-09,A,7842
943,1239,2026-03-09,A,2134
944,1240,2025-08-10,A,3988
945,1241,2025-10-03,A,2665
946,1243,2025-04-15,A,2310
947,1244,2025-12-15,A,9252
948,1245,2026-01-16,A,11533
949,1248,2025-04-22,B,4568
950,1249,2025-05-21,A,2358
951,1251,2025-10-14,A,2383
952,1252,2025-07-29,B,1481
953,1253,2025-10-07,A,5610
954,1256,2025-07-08,A,2858
955,1258,2025-07-31,A,3264
956,1259,2026-04-19,A,5739
957,1260,2025-12-14,A,2159
958,1261,2025-11-30,A,2230
959,1262,2026-03-21,A,5787
960,1263,2026-02-28,B,8246
961,1264,2025-09-30,C,8369
962,1266,2025-07-17,A,1443
963,1267,2025-05-15,A,7692
964,1268,2025-10-12,A,2231
965,1269,2025-07-31,A,1115
966,1270,2025-06-05,C,3936
967,1271,2025-07-14,A,9007
968,1274,2026-01-22,A,7793
969,1279,2025-11-27,A,6595
970,1280,2026-04-05,A,2572
971,1281,2025-07-22,C,8632
972,1283,2025-05-31,A,8369
973,1284,2025-07-04,A,6416
974,1285,2025-11-03,A,10586
975,1286,2025-12-20,B,1814
976,1287,2025-04-07,A,1524
977,1288,2025-08-22,A,11143
978,1290,2025-05-11,C,9230
979,1291,2025-05-13,A,4353
980,1292,2026-05-08,A,1548
981,1293,2025-12-09,A,9007
982,1294,2025-04-03,B,2338
983,1295,2025-10-27,A,4302
984,1297,2025-06-27,A,6691
985,1298,2026-02-07,A,8560
986,1299,2025-07-18,A,6325
987,1300,2026-02-10,C,2337
988,1301,2026-03-18,A,8389
989,1302,2025-06-09,A,2029
990,1303,2025-08-07,A,9649
991,1304,2025-08-11,A,11513
992,1305,2026-02-03,A,9250
993,1306,2026-02-22,A,3705
994,1307,2025-10-11,A,2431
995,1308,2025-12-17,A,10066
996,1309,2025-12-10,A,646
997,1310,2025-07-21,A,10048
998,1311,2025-07-15,A,2551
999,1312,2025-06-23,B,2665
1000,1313,2025-12-01,A,2183
1001,1314,2025-11-25,A,2965
1002,1315,2025-05-22,C,8340
1003,1316,2025-10-13,A,11910
1004,1317,2025-12-08,B,3073
1005,1320,2025-05-01,A,5738
1006,1321,2025-12-26,C,7621
1007,1322,2025-08-27,A,7236
1008,1323,2025-12-22,A,6341
1009,1324,2026-01-19,A,7970
1010,1325,2025-12-09,A,6951
1011,1327,2026-02-27,A,6691
1012,1330,2026-01-19,A,8936
1013,1331,2025-08-29,C,1331
1014,1332,2025-12-13,A,9316
1015,1333,2025-09-20,A,8633
1016,1334,2025-06-14,C,3402
1017,1335,2025-09-01,A,2159
1018,1336,2025-05-11,C,1961
1019,1337,2025-10-12,C,2311
1020,1338,2025-03-06,B,8119
1021,1339,2025-06-07,A,4132
1022,1341,2025-08-13,A,10118
1023,1342,2025-03-26,C,8862
1024,1343,2025-11-23,C,5690
1025,1345,2025-06-04,B,1609
1026,1346,2025-07-13,A,6034
1027,1347,2025-12-09,A,2180
1028,1348,2025-08-07,A,5925
1029,1349,2025-05-27,C,5515
1030,1350,2025-06-27,A,7623
1031,1351,2026-02-22,A,9628
1032,1352,2025-09-08,A,3537
1033,1353,2025-12-31,A,2475
1034,1356,2026-01-07,A,2643
1035,1358,2025-11-26,B,7435
1036,1359,2025-05-31,A,1420
1037,1360,2025-11-20,A,2523
1038,1361,2026-03-29,B,1549
1039,1362,2025-11-10,C,8290
1040,1364,2025-06-23,B,10850
1041,1365,2025-07-22,A,5761
1042,1366,2025-12-14,A,2910
1043,1367,2025-06-29,A,9899
1044,1368,2025-09-27,A,2159
1045,1369,2026-01-31,A,2159
1046,1370,2025-12-23,C,2595
1047,1372,2025-06-26,B,2523
1048,1373,2025-11-07,A,10066
1049,1374,2026-02-21,A,3418
1050,1376,2025-06-09,B,2791
1051,1378,2025-12-25,A,603
1052,1379,2025-11-21,A,1442
1053,1380,2025-05-24,A,9201
1054,1381,2025-10-10,A,3676
1055,1382,2025-07-29,A,10354
1056,1383,2025-09-14,A,2522
1057,1384,2025-03-05,A,2382
1058,1386,2025-03-30,B,5517
1059,1387,2025-12-30,A,10303
1060,1388,2025-11-02,C,9649
1061,1389,2025-07-16,A,5516
1062,1390,2025-07-24,A,7410
1063,1391,2026-02-06,A,11208
1064,1394,2026-03-28,A,9975
1065,1395,2025-09-21,A,1484
1066,1397,2026-03-12,A,4469
1067,1399,2025-12-23,A,3632
1068,1400,2026-02-28,C,4204
1069,1401,2025-06-05,B,603
1070,1402,2026-01-11,A,2571
1071,1403,2025-08-29,A,2496
1072,1405,2025-12-18,A,11578
1073,1406,2025-08-17,A,2202
1074,1407,2025-11-06,C,8411
1075,1408,2026-01-15,B,406
1076,1409,2025-06-01,C,5209
1077,1411,2025-11-24,A,2404
1078,1412,2025-08-11,C,2553
1079,1414,2025-08-04,C,4800
1080,1415,2025-08-16,A,6229
1081,1416,2025-08-14,A,10752
1082,1417,2026-03-08,A,2642
1083,1418,2026-02-17,A,6481
1084,1419,2025-11-14,A,2406
1085,1421,2025-06-26,A,2552
1086,1422,2025-07-30,A,8808
1087,1423,2025-12-09,C,2204
1088,1424,2025-12-31,C,7196
1089,1425,2026-01-12,A,5690
1090,1427,2025-02-04,A,7917
1091,1429,2025-09-10,A,9801
1092,1431,2025-08-10,C,2523
1093,1432,2025-06-05,A,4423
1094,1433,2025-04-22,A,9030
1095,1434,2025-07-24,A,9077
1096,1435,2026-03-06,A,9824
1097,1436,2025-08-24,A,9825
1098,1438,2025-08-13,A,7645
1099,1439,2025-12-01,A,2182
1100,1440,2025-09-30,A,11649
1101,1441,2025-10-07,C,2060
1102,1442,2025-05-27,C,2282
1103,1444,2025-03-27,C,408
1104,1445,2025-12-14,A,2615
1105,1446,2025-03-07,A,10772
1106,1447,2025-04-05,B,2616
1107,1448,2025-12-21,C,6811
1108,1450,2025-10-16,A,1915
1109,1451,2026-03-29,A,7236
1110,1452,2025-06-11,A,8246
1111,1453,2025-11-11,A,10611
1112,1455,2025-07-27,B,6951
1113,1456,2025-10-04,A,5875
1114,1457,2025-07-18,A,7520
1115,1458,2025-07-30,A,5609
1116,1459,2026-01-02,C,10987
1117,1460,2025-05-27,A,10249
1118,1461,2025-12-22,C,2450
1119,1462,2025-06-25,A,3071
1120,1463,2026-01-25,A,2385
1121,1464,2025-12-28,A,10249
1122,1466,2025-05-14,C,11470
1123,1467,2025-03-22,A,525
1124,1468,2025-07-05,A,11745
1125,1469,2025-07-12,A,2552
1126,1470,2025-11-17,A,2664
1127,1473,2025-10-02,B,3705
1128,1475,2026-01-23,C,2937
1129,1477,2025-10-10,A,6666
1130,1478,2025-09-22,A,9032
1131,1479,2025-04-18,A,2571
1132,1480,2025-12-05,A,8535
1133,1481,2025-08-04,A,1962
1134,1482,2025-12-25,A,11268
1135,1483,2025-04-22,A,1355
1136,1485,2025-11-04,A,2312
1137,1488,2025-05-15,A,1113
1138,1489,2026-03-09,A,2311
1139,1490,2025-05-11,C,2202
1140,1491,2025-07-11,A,8510
1141,1493,2025-03-14,A,5329
1142,1494,2025-09-25,A,6812
1143,1495,2025-09-27,C,3419
1144,1497,2025-11-26,A,9710
1145,1499,2025-05-08,A,3241
1146,1500,2025-07-11,A,11553
1147,1501,2026-03-18,B,11578
1148,1502,2025-06-05,A,2311
1149,1503,2025-05-26,A,9846
1150,1504,2025-08-29,A,9229
1151,1505,2025-05-25,A,2181
1152,1507,2025-12-31,A,10969
1153,1509,2026-01-06,A,3580
1154,1510,2025-06-11,A,4303
1155,1511,2025-10-15,A,10047
1156,1512,2025-12-10,A,1941
1157,1513,2025-06-18,A,2494
1158,1514,2025-11-28,C,5925
1159,1515,2025-06-12,A,11912
1160,1516,2025-11-29,A,7387
1161,1518,2025-09-15,A,9230
1162,1521,2025-07-22,A,6692
1163,1523,2025-04-26,C,2641
1164,1525,2026-05-01,A,6980
1165,1526,2025-12-13,A,10750
1166,1527,2025-09-27,A,406
1167,1528,2025-04-29,A,7435
1168,1530,2026-01-08,A,10440
1169,1532,2025-04-23,A,9230
1170,1533,2025-07-10,A,4594
1171,1534,2025-07-12,A,1379
1172,1536,2025-10-03,C,7464
1173,1537,2025-06-01,A,11038
1174,1538,2026-04-30,A,2204
1175,1539,2025-06-27,C,1662
1176,1542,2026-01-14,A,2664
1177,1543,2025-09-26,A,1261
1178,1547,2026-03-12,B,5585
1179,1548,2025-05-06,A,2594
1180,1549,2025-11-18,A,2104
1181,1550,2026-03-01,B,5125
1182,1551,2025-08-03,C,11744
1183,1552,2025-09-27,A,8611
1184,1554,2025-10-14,A,2553
1185,1555,2025-07-21,C,9178
1186,1556,2025-04-20,A,10091
1187,1559,2025-04-11,A,2230
1188,1562,2025-10-07,A,3986
1189,1563,2025-09-04,A,6953
1190,1565,2025-10-06,A,2337
1191,1566,2025-12-12,A,10068
1192,1568,2025-07-05,A,2474
1193,1569,2025-08-26,C,3010
1194,1571,2025-10-24,A,6980
1195,1572,2025-04-01,A,2643
1196,1573,2025-03-31,A,11798
1197,1574,2025-08-13,A,5226
1198,1575,2026-03-19,C,3580
1199,1576,2025-05-09,A,1568
1200,1577,2025-12-21,A,2004
1201,1578,2025-09-05,B,3859
1202,1579,2025-11-24,C,4649
1203,1580,2025-12-14,A,9561
1204,1581,2025-09-27,A,1661
1205,1582,2025-10-20,A,5490
1206,1583,2026-02-04,A,2282
1207,1585,2026-02-25,A,5400
1208,1587,2025-05-31,C,3536
1209,1588,2025-09-06,A,5826
1210,1590,2025-09-27,A,2231
1211,1591,2025-08-11,A,2522
1212,1592,2025-05-29,A,3747
1213,1593,2025-07-25,A,2384
1214,1594,2025-11-01,A,2813
1215,1596,2025-03-14,A,683
1216,1597,2026-03-01,A,11938
1217,1599,2025-11-30,A,2615
1218,1600,2025-10-06,B,9029
1219,1601,2026-02-18,C,2107
1220,1602,2025-09-05,A,6437
1221,1604,2025-03-10,A,2181
1222,1606,2025-08-17,C,5515
1223,1608,2025-04-28,A,1610
1224,1609,2025-08-27,A,2205
1225,1610,2025-12-06,A,9735
1226,1611,2025-07-08,A,1589
1227,1612,2025-05-11,A,6099
1228,1613,2025-06-05,B,11941
1229,1614,2025-05-24,A,1261
1230,1615,2025-03-27,A,2159
1231,1616,2025-12-19,A,4967
1232,1617,2025-03-28,B,2159
1233,1618,2025-10-13,B,11771
1234,1619,2025-05-22,A,11186
1235,1620,2025-07-05,A,10988
1236,1621,2025-06-04,A,2431
1237,1622,2026-03-13,C,9671
1238,1623,2025-12-18,A,5662
1239,1624,2025-02-06,B,3188
1240,1625,2025-08-03,C,7576
1241,1626,2026-01-04,A,4592
1242,1628,2025-08-12,A,526
1243,1629,2025-04-03,C,8535
1244,1630,2025-05-30,A,2183
1245,1632,2025-09-17,A,9296
1246,1633,2025-04-28,A,10970
1247,1635,2025-11-25,A,6867
1248,1636,2025-09-24,A,2337
1249,1637,2025-09-18,C,6717
1250,1639,2025-06-12,C,6363
1251,1640,2025-11-07,A,8482
1252,1641,2025-05-04,A,10026
1253,1642,2026-02-21,C,2059
1254,1643,2025-09-10,A,1261
1255,1644,2025-05-06,A,1233
1256,1645,2025-05-23,A,8042
1257,1646,2026-01-16,A,7765
1258,1647,2025-03-25,A,9076
1259,1649,2025-02-14,A,2356
1260,1650,2025-09-08,C,6230
1261,1651,2025-11-24,A,1608
1262,1652,2026-02-06,C,2431
1263,1653,2025-12-23,A,1914
1264,1655,2025-05-16,A,480
1265,1656,2025-06-04,A,2231
1266,1658,2026-04-16,A,2496
1267,1662,2026-02-18,A,5982
1268,1663,2025-08-29,A,2495
1269,1666,2025-12-17,A,6867
1270,1667,2025-08-04,A,6953
1271,1670,2025-06-02,A,2571
1272,1671,2026-02-01,A,10279
1273,1672,2025-12-01,A,2884
1274,1673,2025-07-16,C,8658
1275,1675,2026-01-27,A,6734
1276,1676,2025-03-07,B,8559
1277,1677,2025-08-25,A,10352
1278,1679,2025-09-14,C,11207
1279,1681,2025-12-16,A,10067
1280,1682,2025-10-10,A,11451
1281,1683,2025-04-30,A,2553
1282,1684,2025-08-05,C,4249
1283,1685,2025-10-27,A,4648
1284,1686,2025-11-10,A,2358
1285,1687,2025-10-15,C,3305
1286,1688,2025-05-04,A,2858
1287,1689,2025-07-16,A,9949
1288,1692,2025-07-08,A,2406
1289,1693,2025-09-08,C,8680
1290,1694,2025-09-01,A,5101
1291,1695,2025-08-17,A,6034
1292,1696,2025-07-11,A,2259
1293,1697,2025-06-28,A,8935
1294,1700,2025-08-15,A,3812
1295,1701,2025-12-12,A,9532
1296,1702,2025-11-08,B,5424
1297,1704,2025-07-05,A,6911
1298,1705,2025-12-15,B,4671
1299,1706,2025-08-15,A,8389
1300,1707,2025-03-31,B,2181
1301,1708,2026-04-01,A,8509
1302,1709,2025-08-06,A,8768
1303,1710,2025-11-25,C,2181
1304,1711,2025-08-14,A,1443
1305,1712,2025-12-03,A,7643
1306,1713,2025-07-15,A,6890
1307,1714,2025-10-27,A,406
1308,1715,2025-09-03,A,6296
1309,1716,2025-10-18,A,8959
1310,1717,2025-06-29,A,3285
1311,1720,2025-12-04,A,3603
1312,1721,2025-06-07,A,3676
1313,1723,2025-07-21,A,3443
1314,1726,2025-11-14,A,10458
1315,1727,2025-11-01,A,2060
1316,1729,2025-06-30,A,2384
1317,1730,2025-10-15,A,2432
1318,1731,2025-12-31,A,4160
1319,1732,2026-03-02,A,3466
1320,1733,2025-04-06,B,4400
1321,1735,2025-04-27,A,5875
1322,1736,2025-06-17,A,646
1323,1737,2025-09-08,C,5227
1324,1740,2026-01-19,A,1160
1325,1741,2025-04-17,A,2134
1326,1742,2025-11-26,B,2667
1327,1743,2025-04-18,A,5515
1328,1744,2025-04-06,A,2432
1329,1746,2025-09-27,A,9899
1330,1748,2025-06-29,A,10852
1331,1749,2025-09-20,A,2551
1332,1750,2025-07-13,A,2180
1333,1751,2025-10-24,A,2338
1334,1752,2025-04-13,A,10458
1335,1753,2025-05-20,A,2105
1336,1756,2025-12-13,A,10658
1337,1757,2025-07-15,A,5851
1338,1758,2025-11-02,A,2641
1339,1760,2025-06-16,A,9253
1340,1761,2026-02-08,A,6811
1341,1763,2025-12-14,A,5225
1342,1764,2025-08-26,A,6756
1343,1766,2026-01-03,A,2310
1344,1767,2025-03-09,A,2666
1345,1768,2025-07-13,A,8909
1346,1769,2025-06-09,C,6643
1347,1771,2025-08-16,A,2337
1348,1772,2025-09-12,A,11095
1349,1773,2025-09-25,A,5635
1350,1774,2026-02-26,A,1261
1351,1775,2025-04-11,A,7367
1352,1777,2025-11-20,A,3510
1353,1778,2025-05-28,A,2711
1354,1779,2025-06-15,A,11553
1355,1780,2025-07-11,A,4968
1356,1783,2025-12-05,B,10025
1357,1784,2025-10-06,A,2310
1358,1785,2026-02-02,A,6891
1359,1786,2025-04-21,B,5330
1360,1787,2025-08-16,A,2494
1361,1788,2025-05-26,A,9077
1362,1789,2026-01-08,B,10874
1363,1791,2025-08-21,C,8291
1364,1792,2025-06-27,A,9651
1365,1793,2026-01-31,A,2406
1366,1794,2025-11-09,A,1714
1367,1795,2025-07-06,A,2258
1368,1796,2026-01-16,A,8612
1369,1800,2025-06-15,A,2643
1370,1801,2025-11-15,A,2385
1371,1802,2026-01-26,A,2181
1372,1803,2025-09-11,A,3988
1373,1804,2025-11-17,C,5763
1374,1805,2025-06-17,C,8340
1375,1807,2025-04-04,C,2338
1376,1808,2025-05-04,A,4399
1377,1809,2025-06-20,A,6152
1378,1810,2025-12-22,A,10719
1379,1811,2025-09-12,B,9735
1380,1812,2025-07-26,A,9923
1381,1817,2025-07-08,A,11773
1382,1818,2025-11-13,A,8911
1383,1819,2025-08-04,A,2496
1384,1820,2025-06-14,A,5124
1385,1821,2025-12-23,A,2664
1386,1823,2025-04-24,A,1941
1387,1824,2025-11-27,A,8610
1388,1825,2025-09-17,A,2764
1389,1826,2025-10-03,A,2667
1390,1827,2026-01-28,A,2552
1391,1828,2025-03-16,A,2029
1392,1829,2026-02-14,A,7970
1393,1830,2025-12-30,A,3884
1394,1831,2026-01-09,A,11207
1395,1834,2025-05-21,A,3538
1396,1836,2025-12-11,A,11067
1397,1837,2026-01-11,A,2451
1398,1838,2025-10-29,B,9076
1399,1840,2025-08-14,A,3676
1400,1841,2025-07-17,A,6298
1401,1842,2025-06-23,A,2183
1402,1843,2026-01-01,A,6953
1403,1844,2025-07-03,A,2382
1404,1845,2025-12-12,A,10612
1405,1846,2025-09-21,A,967
1406,1847,2025-09-30,A,2356
1407,1848,2026-05-14,A,3785
1408,1849,2025-08-03,A,8679
1409,1850,2025-05-13,A,2813
1410,1852,2026-02-09,C,10201
1411,1853,2025-09-27,A,6547
1412,1854,2025-07-21,A,5254
1413,1855,2025-08-10,A,5254
1414,1856,2025-08-07,A,4111
1415,1857,2025-07-12,A,2383
1416,1859,2025-08-20,A,2336
1417,1860,2025-06-03,A,2405
1418,1863,2025-09-23,A,8510
1419,1864,2025-07-31,A,1160
1420,1866,2025-10-16,A,4134
1421,1867,2025-05-10,A,8632
1422,1868,2025-09-11,B,11512
1423,1869,2025-07-23,A,2202
1424,1870,2025-05-16,A,11424
1425,1871,2025-07-02,A,6716
1426,1872,2025-07-27,A,5423
1427,1873,2025-11-07,A,2283
1428,1874,2026-01-11,A,712
1429,1875,2026-01-07,A,8485
1430,1877,2025-06-29,C,8935
1431,1878,2025-10-10,A,3602
1432,1880,2025-07-25,A,6755
1433,1881,2025-06-10,C,1715
1434,1882,2025-07-15,A,2203
1435,1883,2025-08-03,A,5377
1436,1884,2025-04-15,C,6911
1437,1885,2025-07-09,A,9878
1438,1886,2025-06-16,A,2858
1439,1887,2025-07-11,C,2336
1440,1888,2025-07-23,A,2523
1441,1889,2025-06-10,A,4159
1442,1890,2025-05-05,A,11718
1443,1891,2025-12-04,A,5489
1444,1892,2025-10-10,A,9670
1445,1893,2026-01-05,A,2643
1446,1894,2025-05-26,A,3655
1447,1895,2025-09-28,A,7623
1448,1897,2025-11-14,A,9337
1449,1898,2025-12-02,A,6277
1450,1899,2025-07-23,C,6735
1451,1900,2025-05-25,B,2616
1452,1901,2025-04-10,A,11167
1453,1903,2025-07-02,A,579
1454,1904,2025-11-13,A,862
1455,1905,2025-09-06,A,4648
1456,1906,2025-10-11,A,3936
1457,1908,2025-06-26,A,2571
1458,1910,2025-07-19,C,6867
1459,1912,2025-08-22,A,7196
1460,1913,2025-10-29,C,6867
1461,1914,2025-07-20,A,7891
1462,1915,2025-10-09,A,6837
1463,1918,2025-11-13,A,2433
1464,1920,2025-07-16,A,9154
1465,1921,2025-07-14,B,8768
1466,1922,2025-04-08,A,9298
1467,1924,2026-01-09,A,2180
1468,1925,2025-07-09,A,11771
1469,1926,2025-10-31,A,937
1470,1930,2026-03-31,A,6756
1471,1931,2025-10-21,A,2205
1472,1933,2025-08-01,B,11364
1473,1935,2025-04-23,A,1525
1474,1936,2025-05-24,A,2230
1475,1937,2025-11-07,A,4302
1476,1939,2025-09-02,C,3912
1477,1940,2025-12-22,C,2522
1478,1941,2025-12-22,B,9629
1479,1943,2025-06-11,A,2551
1480,1944,2025-05-08,A,2182
1481,1946,2025-10-08,A,11770
1482,1947,2025-03-29,A,1634
1483,1948,2025-11-18,A,1524
1484,1951,2025-03-11,A,5954
1485,1952,2025-07-15,B,6342
1486,1954,2025-07-18,A,1163
1487,1956,2025-06-21,A,5635
1488,1957,2025-09-12,A,8147
1489,1963,2026-03-11,C,3535
1490,1964,2026-03-17,A,6836
1491,1965,2025-09-27,A,7102
1492,1968,2026-01-07,C,2385
1493,1969,2025-06-18,B,11238
1494,1970,2025-06-19,A,9127
1495,1971,2025-06-20,A,5804
1496,1972,2025-04-21,A,2405
1497,1973,2025-12-10,A,2965
1498,1975,2026-02-09,A,7315
1499,1976,2026-05-18,B,2405
1500,1978,2025-03-27,A,2384
1501,1980,2025-04-08,A,2204
1502,1981,2026-01-25,A,11186
1503,1982,2025-11-20,A,7289
1504,1983,2025-08-23,A,9154
1505,1984,2025-10-28,C,9154
1506,1985,2025-04-26,A,2552
1507,1986,2025-09-04,B,5956
1508,1988,2025-08-01,A,10612
1509,1989,2025-04-30,A,2258
1510,1990,2025-08-01,A,8412
1511,1991,2025-10-13,C,2475
1512,1992,2026-05-20,A,2664
1513,1993,2026-02-04,B,6643
1514,1994,2025-07-11,A,5609
1515,1995,2025-09-26,A,2594
1516,1996,2025-10-05,B,2615
1517,1997,2025-06-04,B,2432
1518,1999,2025-07-05,A,6101
1519,2000,2025-05-23,A,2060
1520,2002,2025-06-03,A,9690
1521,2004,2025-12-08,A,3653
1522,2005,2025-07-20,A,1062
1523,2006,2025-05-17,A,2476
1524,2007,2025-06-01,C,9709
1525,2008,2026-03-22,A,10025
1526,2009,2025-05-16,C,7695
1527,2010,2025-09-20,A,3330
1528,2011,2025-06-02,A,11238
1529,2013,2026-04-06,A,8634
1530,2014,2025-12-05,C,2312
1531,2015,2025-07-10,C,8559
1532,2017,2025-10-02,A,7890
1533,2018,2025-06-07,C,2496
1534,2019,2025-07-14,A,9651
1535,2022,2025-11-20,A,3009
1536,2023,2026-02-16,A,2180
1537,2025,2025-09-21,A,2284
1538,2027,2025-07-11,A,7411
1539,2028,2025-07-17,A,2616
1540,2029,2025-07-01,C,2432
1541,2031,2026-01-02,A,2105
1542,2032,2025-07-13,A,2433
1543,2033,2026-02-16,C,10117
1544,2035,2025-07-24,C,8660
1545,2036,2025-11-05,A,2616
1546,2037,2025-07-26,C,9155
1547,2039,2026-01-29,A,6809
1548,2040,2025-07-11,A,5663
1549,2041,2025-12-20,A,1089
1550,2042,2025-08-17,C,7864
1551,2044,2025-06-25,A,1834
1552,2045,2025-10-31,A,9758
1553,2046,2025-06-22,C,2312
1554,2047,2025-11-18,A,2494
1555,2049,2025-12-29,A,1861
1556,2050,2025-04-18,A,430
1557,2051,2026-04-28,A,6298
1558,2052,2025-04-09,C,4495
1559,2053,2025-05-06,A,683
1560,2054,2025-02-21,C,6341
1561,2056,2026-01-06,A,2284
1562,2057,2025-10-25,A,8806
1563,2058,2025-10-08,A,8369
1564,2059,2025-04-24,A,2202
1565,2060,2026-01-20,A,2643
1566,2061,2025-09-24,A,8660
1567,2064,2025-05-22,C,2473
1568,2065,2025-06-17,A,3535
1569,2066,2025-12-03,A,7646
1570,2068,2025-09-03,C,6503
1571,2069,2026-01-24,A,4872
1572,2071,2025-08-14,A,1634
1573,2072,2025-07-30,A,2476
1574,2074,2025-08-09,C,11799
1575,2075,2025-03-20,C,6055
1576,2076,2025-11-25,A,3988
1577,2077,2025-06-30,A,9737
1578,2078,2025-05-31,C,6480
1579,2079,2025-10-08,A,4471
1580,2080,2026-04-09,A,2258
1581,2081,2026-01-03,A,2406
1582,2082,2025-03-20,A,1441
1583,2083,2025-06-04,A,6980
1584,2084,2025-05-19,A,7197
1585,2085,2026-03-12,C,1461
1586,2086,2025-09-29,A,2258
1587,2088,2025-05-04,A,2552
1588,2089,2025-07-15,A,4111
1589,2090,2025-05-13,B,2450
1590,2091,2025-12-18,A,7942
1591,2092,2026-02-27,C,7197
1592,2093,2025-08-07,A,5609
1593,2096,2025-07-31,A,5281
1594,2097,2025-03-27,A,3704
1595,2098,2026-02-09,A,1712
1596,2099,2025-12-06,A,1763
1597,2100,2026-02-18,A,9878
1598,2101,2025-05-06,C,2572
1599,2102,2025-08-25,A,2336
1600,2103,2025-09-24,A,1398
1601,2104,2025-04-15,A,454
1602,2105,2026-01-26,C,1814
1603,2109,2025-09-01,A,2203
1604,2110,2025-07-27,A,3602
1605,2111,2025-11-01,B,5122
1606,2112,2025-12-20,A,3071
1607,2113,2025-04-06,A,9176
1608,2114,2025-11-21,A,5610
1609,2116,2025-12-21,A,9251
1610,2117,2026-01-05,A,6782
1611,2118,2025-10-01,C,8560
1612,2119,2026-05-02,C,11095
1613,2121,2025-08-23,A,9030
1614,2122,2025-09-27,B,2357
1615,2125,2025-05-31,A,9252
1616,2126,2025-11-05,A,2553
1617,2127,2026-02-07,A,2431
1618,2128,2025-05-17,A,2258
1619,2129,2025-11-05,A,6982
1620,2130,2026-02-18,B,9253
1621,2131,2025-06-07,A,4799
1622,2132,2025-06-21,A,2963
1623,2133,2025-10-31,B,3243
1624,2134,2026-02-05,A,2182
1625,2135,2025-08-18,C,8887
1626,2137,2025-12-23,A,2159
1627,2138,2026-01-26,A,11187
1628,2139,2025-08-21,A,9709
1629,2141,2026-02-05,A,7141
1630,2142,2025-06-08,A,2475
1631,2143,2025-08-26,C,1689
1632,2145,2025-04-30,A,1016
1633,2146,2025-05-12,A,9277
1634,2147,2026-01-13,A,791
1635,2148,2025-06-17,A,2357
1636,2149,2025-07-27,A,3493
1637,2150,2025-08-04,A,3654
1638,2152,2025-12-17,A,9031
1639,2153,2025-11-21,A,8935
1640,2154,2025-08-18,A,4353
1641,2155,2025-10-02,A,8171
1642,2158,2025-10-26,A,6152
1643,2159,2025-07-05,C,9736
1644,2160,2025-09-12,A,6568
1645,2163,2025-11-08,C,7622
1646,2164,2026-02-25,A,10441
1647,2165,2025-10-21,A,11188
1648,2166,2025-06-07,A,6569
1649,2167,2025-05-10,A,11207
1650,2168,2025-08-27,C,2358
