CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
632,MV,185,1,2
633,BNS,109,1,1
633,BNS,103,1,2
633,BNS,105,1,3
634,MV,185,1,1
634,MV,184,1,2
635,IT,66,1,1
635,IT,66D,1,2
635,IT,66C,1,3
636,BNS,316,1,1
637,BNS,103,1,1
638,MV,184,1,1
638,MV,185,1,2
639,BNS,118,1,1
639,BNS,103,1,2
640,IT,66D,1,1
641,BNS,303,1,1
642,BNS,331,1,1
642,BNS,309,1,2
643,MV,185,1,1
644,POCSO,8,1,1
644,POCSO,4,1,2
645,BNS,310,1,1
646,BNS,74,1,1
647,BNS,64,1,1
648,MV,185,1,1
649,BNS,331,1,1
649,BNS,310,1,2
650,BNS,303,1,1
651,MV,184,1,1
653,BNS,351,1,1
655,MV,184,1,1
656,IT,66D,1,1
656,BNS,338,1,2
657,BNS,309,1,1
659,BNS,105,1,1
659,BNS,118,1,2
660,BNS,331,1,1
660,BNS,305,1,2
660,BNS,310,1,3
661,BNS,64,1,1
661,BNS,74,1,2
661,BNS,80,1,3
662,BNS,331,1,1
663,BNS,85,1,1
663,BNS,80,1,2
664,MV,185,1,1
664,MV,184,1,2
665,BNS,309,1,1
665,BNS,331,1,2
665,BNS,316,1,3
666,BNS,118,1,1
666,BNS,105,1,2
667,BNS,64,1,1
668,BNS,331,1,1
668,BNS,318,1,2
669,NDPS,21,1,1
670,BNS,331,1,1
670,BNS,310,1,2
670,BNS,303,1,3
671,BNS,318,1,1
671,IT,66D,1,2
672,BNS,318,1,1
672,BNS,310,1,2
672,BNS,305,1,3
674,BNS,74,1,1
675,ARMS,27,1,1
675,ARMS,25,1,2
676,POCSO,4,1,1
677,BNS,338,1,1
677,IT,66D,1,2
678,BNS,196,1,1
678,BNS,112,1,2
678,BNS,351,1,3
679,BNS,196,1,1
679,BNS,191,1,2
680,BNS,118,1,1
681,BNS,309,1,1
681,BNS,316,1,2
681,BNS,303,1,3
682,BNS,118,1,1
683,BNS,309,1,1
683,BNS,305,1,2
684,POCSO,8,1,1
686,BNS,303,1,1
687,BNS,331,1,1
687,BNS,318,1,2
688,BNS,303,1,1
688,BNS,309,1,2
689,BNS,118,1,1
689,BNS,105,1,2
690,BNS,109,1,1
691,EXCISE,32,1,1
691,NDPS,8,1,2
691,NDPS,21,1,3
692,BNS,305,1,1
692,BNS,310,1,2
693,BNS,140,1,1
694,BNS,196,1,1
694,BNS,112,1,2
695,MV,184,1,1
695,MV,185,1,2
696,BNS,305,1,1
697,BNS,85,1,1
697,BNS,74,1,2
697,BNS,78,1,3
698,BNS,309,1,1
698,BNS,318,1,2
699,BNS,331,1,1
699,BNS,316,1,2
700,BNS,318,1,1
700,BNS,338,1,2
701,BNS,109,1,1
702,BNS,118,1,1
702,BNS,103,1,2
703,BNS,331,1,1
703,BNS,309,1,2
705,BNS,316,1,1
706,BNS,303,1,1
706,BNS,331,1,2
707,BNS,316,1,1
707,BNS,303,1,2
708,BNS,331,1,1
708,BNS,318,1,2
708,BNS,309,1,3
709,BNS,78,1,1
709,BNS,140,1,2
710,BNS,331,1,1
710,BNS,316,1,2
710,BNS,305,1,3
711,MV,184,1,1
711,MV,185,1,2
712,BNS,309,1,1
712,BNS,305,1,2
712,BNS,310,1,3
713,BNS,338,1,1
713,BNS,318,1,2
714,PC,7,1,1
715,BNS,309,1,1
715,BNS,310,1,2
715,BNS,318,1,3
716,BNS,318,1,1
716,BNS,310,1,2
717,BNS,331,1,1
717,BNS,309,1,2
718,BNS,305,1,1
718,BNS,318,1,2
718,BNS,309,1,3
719,BNS,109,1,1
720,BNS,318,1,1
720,BNS,338,1,2
720,IT,66D,1,3
721,MV,184,1,1
721,MV,185,1,2
722,BNS,305,1,1
722,BNS,318,1,2
722,BNS,310,1,3
723,BNS,331,1,1
723,BNS,310,1,2
724,MV,184,1,1
724,MV,185,1,2
725,BNS,80,1,1
725,BNS,64,1,2
726,BNS,331,1,1
726,BNS,316,1,2
726,BNS,309,1,3
727,BNS,303,1,1
727,BNS,305,1,2
727,BNS,318,1,3
728,BNS,331,1,1
728,BNS,318,1,2
729,BNS,74,1,1
729,BNS,78,1,2
729,BNS,64,1,3
730,BNS,103,1,1
731,BNS,316,1,1
731,BNS,309,1,2
732,NDPS,21,1,1
733,BNS,105,1,1
733,BNS,103,1,2
734,BNS,85,1,1
734,BNS,80,1,2
734,BNS,78,1,3
735,BNS,196,1,1
735,BNS,111,1,2
735,BNS,351,1,3
736,EXCISE,32,1,1
736,ARMS,25,1,2
737,BNS,309,1,1
738,BNS,309,1,1
739,BNS,338,1,1
740,BNS,109,1,1
741,BNS,303,1,1
741,BNS,331,1,2
742,BNS,316,1,1
743,MV,184,1,1
743,MV,185,1,2
744,BNS,338,1,1
744,BNS,318,1,2
744,IT,66D,1,3
745,BNS,305,1,1
746,BNS,118,1,1
746,BNS,105,1,2
747,BNS,85,1,1
748,BNS,85,1,1
748,BNS,78,1,2
749,BNS,303,1,1
749,BNS,310,1,2
749,BNS,305,1,3
750,PC,7,1,1
751,BNS,351,1,1
751,BNS,112,1,2
751,BNS,196,1,3
752,PC,7,1,1
753,BNS,351,1,1
754,BNS,103,1,1
754,BNS,118,1,2
754,BNS,105,1,3
756,BNS,64,1,1
756,BNS,74,1,2
757,BNS,105,1,1
758,BNS,118,1,1
759,BNS,309,1,1
759,BNS,303,1,2
760,IT,66D,1,1
760,IT,66C,1,2
760,IT,66,1,3
761,BNS,316,1,1
761,BNS,310,1,2
762,NDPS,21,1,1
762,NDPS,20,1,2
763,BNS,115,1,1
764,BNS,196,1,1
764,BNS,191,1,2
764,BNS,112,1,3
765,BNS,310,1,1
765,BNS,316,1,2
766,BNS,318,1,1
766,BNS,338,1,2
766,IT,66D,1,3
767,MV,184,1,1
768,BNS,310,1,1
768,BNS,316,1,2
769,BNS,118,1,1
769,BNS,103,1,2
769,BNS,105,1,3
770,BNS,316,1,1
771,BNS,316,1,1
772,BNS,78,1,1
772,BNS,64,1,2
772,BNS,140,1,3
773,BNS,196,1,1
774,IT,66D,1,1
774,BNS,338,1,2
775,BNS,305,1,1
776,BNS,316,1,1
777,BNS,309,1,1
778,IT,66,1,1
778,IT,66C,1,2
778,IT,66D,1,3
780,BNS,305,1,1
781,BNS,140,1,1
781,BNS,64,1,2
782,BNS,318,1,1
783,IT,66D,1,1
784,BNS,78,1,1
784,BNS,140,1,2
785,ARMS,27,1,1
786,BNS,331,1,1
787,MV,185,1,1
788,BNS,309,1,1
788,BNS,303,1,2
789,BNS,309,1,1
789,BNS,316,1,2
789,BNS,318,1,3
790,BNS,331,1,1
790,BNS,310,1,2
790,BNS,303,1,3
791,BNS,316,1,1
791,BNS,318,1,2
791,BNS,331,1,3
792,BNS,103,1,1
792,BNS,105,1,2
792,BNS,109,1,3
793,MV,185,1,1
793,MV,184,1,2
794,BNS,115,1,1
794,BNS,109,1,2
795,BNS,196,1,1
796,BNS,309,1,1
796,BNS,318,1,2
797,BNS,103,1,1
797,BNS,109,1,2
797,BNS,115,1,3
798,BNS,74,1,1
799,BNS,64,1,1
799,BNS,85,1,2
800,BNS,351,1,1
800,BNS,191,1,2
801,BNS,309,1,1
801,BNS,318,1,2
801,BNS,310,1,3
802,BNS,111,1,1
802,BNS,196,1,2
803,MV,184,1,1
804,BNS,318,1,1
805,BNS,118,1,1
805,BNS,115,1,2
806,BNS,318,1,1
806,BNS,303,1,2
806,BNS,331,1,3
807,BNS,338,1,1
807,IT,66D,1,2
808,ARMS,25,1,1
808,EXCISE,32,1,2
808,NDPS,20,1,3
809,BNS,338,1,1
809,IT,66D,1,2
809,BNS,318,1,3
810,BNS,310,1,1
810,BNS,331,1,2
811,POCSO,8,1,1
811,BNS,140,1,2
811,POCSO,4,1,3
812,BNS,309,1,1
812,BNS,316,1,2
813,IT,66D,1,1
814,IT,66D,1,1
814,IT,66,1,2
814,IT,66C,1,3
815,BNS,115,1,1
815,BNS,109,1,2
816,BNS,85,1,1
817,BNS,64,1,1
818,EXCISE,32,1,1
818,ARMS,25,1,2
819,BNS,338,1,1
819,IT,66D,1,2
819,BNS,318,1,3
820,BNS,318,1,1
821,BNS,318,1,1
821,BNS,305,1,2
821,BNS,310,1,3
822,IT,66,1,1
823,BNS,309,1,1
824,BNS,191,1,1
824,BNS,189,1,2
825,BNS,80,1,1
825,BNS,64,1,2
826,IT,66,1,1
827,BNS,191,1,1
829,BNS,80,1,1
829,BNS,74,1,2
830,BNS,316,1,1
830,BNS,309,1,2
830,BNS,318,1,3
831,BNS,189,1,1
831,BNS,111,1,2
832,NDPS,20,1,1
833,NDPS,21,1,1
833,NDPS,8,1,2
833,NDPS,20,1,3
834,BNS,318,1,1
834,BNS,338,1,2
835,IT,66D,1,1
835,IT,66C,1,2
836,BNS,112,1,1
838,MV,184,1,1
839,MV,184,1,1
840,BNS,115,1,1
840,BNS,118,1,2
841,BNS,189,1,1
841,BNS,112,1,2
842,BNS,309,1,1
842,BNS,305,1,2
843,BNS,64,1,1
843,BNS,80,1,2
846,BNS,331,1,1
847,MV,185,1,1
848,BNS,338,1,1
849,BNS,115,1,1
849,BNS,103,1,2
851,IT,66,1,1
852,BNS,85,1,1
853,BNS,318,1,1
854,BNS,318,1,1
854,BNS,338,1,2
855,BNS,331,1,1
856,BNS,191,1,1
857,BNS,310,1,1
858,BNS,112,1,1
858,BNS,351,1,2
859,BNS,305,1,1
860,MV,184,1,1
861,BNS,140,1,1
862,BNS,318,1,1
862,BNS,338,1,2
862,IT,66D,1,3
863,BNS,303,1,1
864,POCSO,4,1,1
865,BNS,318,1,1
866,BNS,309,1,1
866,BNS,310,1,2
866,BNS,318,1,3
867,BNS,115,1,1
868,BNS,303,1,1
869,BNS,78,1,1
869,BNS,64,1,2
870,BNS,316,1,1
871,BNS,309,1,1
872,BNS,316,1,1
873,BNS,316,1,1
873,BNS,318,1,2
874,EXCISE,32,1,1
874,NDPS,21,1,2
875,BNS,303,1,1
875,BNS,305,1,2
875,BNS,309,1,3
877,BNS,331,1,1
879,BNS,310,1,1
880,BNS,318,1,1
880,IT,66D,1,2
881,POCSO,4,1,1
882,IT,66D,1,1
882,BNS,338,1,2
883,BNS,338,1,1
883,IT,66D,1,2
883,BNS,318,1,3
884,BNS,74,1,1
884,BNS,85,1,2
884,BNS,140,1,3
885,BNS,318,1,1
885,BNS,309,1,2
885,BNS,303,1,3
887,BNS,316,1,1
887,BNS,310,1,2
888,BNS,140,1,1
889,BNS,338,1,1
889,BNS,318,1,2
889,IT,66D,1,3
890,BNS,318,1,1
890,BNS,303,1,2
890,BNS,316,1,3
892,BNS,316,1,1
892,BNS,331,1,2
892,BNS,305,1,3
893,BNS,105,1,1
893,BNS,109,1,2
893,BNS,115,1,3
894,BNS,309,1,1
894,BNS,331,1,2
894,BNS,303,1,3
895,POCSO,8,1,1
896,MV,184,1,1
896,MV,185,1,2
897,IT,66D,1,1
897,BNS,338,1,2
897,BNS,318,1,3
898,BNS,111,1,1
898,BNS,351,1,2
899,IT,66D,1,1
899,IT,66C,1,2
899,IT,66,1,3
900,ARMS,25,1,1
900,NDPS,21,1,2
901,MV,185,1,1
902,BNS,189,1,1
902,BNS,112,1,2
903,BNS,331,1,1
904,MV,184,1,1
905,BNS,331,1,1
905,BNS,303,1,2
905,BNS,316,1,3
906,BNS,331,1,1
906,BNS,309,1,2
907,BNS,316,1,1
907,BNS,310,1,2
908,BNS,109,1,1
909,BNS,112,1,1
909,BNS,189,1,2
910,BNS,85,1,1
910,BNS,80,1,2
911,BNS,310,1,1
911,BNS,303,1,2
911,BNS,316,1,3
912,BNS,309,1,1
912,BNS,310,1,2
912,BNS,316,1,3
913,BNS,310,1,1
914,BNS,318,1,1
914,BNS,310,1,2
915,BNS,318,1,1
915,BNS,338,1,2
915,IT,66D,1,3
916,MV,184,1,1
916,MV,185,1,2
917,BNS,310,1,1
917,BNS,303,1,2
917,BNS,309,1,3
918,BNS,85,1,1
919,BNS,318,1,1
919,BNS,310,1,2
919,BNS,309,1,3
920,BNS,310,1,1
920,BNS,318,1,2
920,BNS,309,1,3
921,BNS,303,1,1
921,BNS,316,1,2
922,MV,184,1,1
922,MV,185,1,2
923,BNS,105,1,1
923,BNS,115,1,2
924,BNS,305,1,1
924,BNS,318,1,2
924,BNS,309,1,3
925,BNS,316,1,1
925,BNS,309,1,2
926,BNS,305,1,1
926,BNS,318,1,2
927,BNS,318,1,1
927,BNS,309,1,2
927,BNS,331,1,3
928,BNS,196,1,1
928,BNS,351,1,2
928,BNS,111,1,3
929,BNS,189,1,1
929,BNS,191,1,2
930,BNS,310,1,1
931,NDPS,8,1,1
931,ARMS,25,1,2
933,BNS,112,1,1
934,MV,184,1,1
934,MV,185,1,2
935,BNS,316,1,1
936,MV,185,1,1
937,BNS,318,1,1
937,IT,66D,1,2
938,MV,185,1,1
939,BNS,331,1,1
939,BNS,305,1,2
939,BNS,318,1,3
940,BNS,316,1,1
940,BNS,305,1,2
940,BNS,303,1,3
941,BNS,103,1,1
942,BNS,111,1,1
942,BNS,112,1,2
942,BNS,191,1,3
943,BNS,318,1,1
943,BNS,316,1,2
944,BNS,310,1,1
944,BNS,331,1,2
944,BNS,309,1,3
945,BNS,318,1,1
945,BNS,305,1,2
946,BNS,318,1,1
947,BNS,109,1,1
948,BNS,103,1,1
949,BNS,309,1,1
949,BNS,331,1,2
950,BNS,305,1,1
951,POCSO,8,1,1
951,POCSO,4,1,2
952,MV,184,1,1
952,MV,185,1,2
953,BNS,318,1,1
954,BNS,303,1,1
954,BNS,316,1,2
955,BNS,316,1,1
956,BNS,105,1,1
957,BNS,351,1,1
958,BNS,118,1,1
958,BNS,105,1,2
959,BNS,316,1,1
959,BNS,318,1,2
959,BNS,303,1,3
960,BNS,338,1,1
960,IT,66D,1,2
961,BNS,305,1,1
961,BNS,318,1,2
961,BNS,303,1,3
962,BNS,318,1,1
962,BNS,305,1,2
962,BNS,316,1,3
963,BNS,118,1,1
963,BNS,115,1,2
964,BNS,310,1,1
965,BNS,103,1,1
965,BNS,109,1,2
967,BNS,109,1,1
968,BNS,303,1,1
968,BNS,318,1,2
968,BNS,305,1,3
969,BNS,351,1,1
969,BNS,189,1,2
969,BNS,191,1,3
970,IT,66D,1,1
970,BNS,318,1,2
970,BNS,338,1,3
971,BNS,338,1,1
971,BNS,318,1,2
971,IT,66D,1,3
972,MV,184,1,1
972,MV,185,1,2
973,MV,185,1,1
973,MV,184,1,2
974,BNS,309,1,1
975,BNS,305,1,1
976,BNS,305,1,1
977,BNS,318,1,1
978,BNS,331,1,1
978,BNS,316,1,2
979,BNS,338,1,1
980,BNS,316,1,1
980,BNS,331,1,2
980,BNS,310,1,3
981,BNS,105,1,1
981,BNS,115,1,2
982,BNS,191,1,1
983,BNS,309,1,1
984,IT,66D,1,1
984,BNS,318,1,2
985,MV,185,1,1
986,BNS,316,1,1
987,BNS,318,1,1
988,BNS,109,1,1
989,BNS,191,1,1
989,BNS,111,1,2
990,BNS,316,1,1
990,BNS,318,1,2
990,BNS,305,1,3
991,IT,66D,1,1
991,BNS,338,1,2
991,BNS,318,1,3
992,NDPS,21,1,1
992,EXCISE,32,1,2
992,ARMS,25,1,3
993,BNS,316,1,1
993,BNS,303,1,2
994,BNS,309,1,1
994,BNS,318,1,2
994,BNS,305,1,3
995,BNS,318,1,1
996,BNS,338,1,1
996,IT,66D,1,2
997,BNS,316,1,1
997,BNS,303,1,2
998,BNS,318,1,1
998,BNS,305,1,2
999,IT,66D,1,1
1000,BNS,109,1,1
1000,BNS,103,1,2
1001,BNS,338,1,1
1004,BNS,305,1,1
1004,BNS,316,1,2
1004,BNS,310,1,3
1005,BNS,105,1,1
1005,BNS,115,1,2
1005,BNS,109,1,3
1006,NDPS,21,1,1
1007,BNS,318,1,1
1008,BNS,309,1,1
1009,BNS,305,1,1
1010,BNS,316,1,1
1010,BNS,310,1,2
1010,BNS,303,1,3
1011,BNS,331,1,1
1011,BNS,316,1,2
1012,BNS,309,1,1
1013,BNS,305,1,1
1013,BNS,309,1,2
1013,BNS,303,1,3
1014,BNS,112,1,1
1014,BNS,189,1,2
1015,BNS,78,1,1
1015,BNS,85,1,2
1015,BNS,80,1,3
1016,BNS,115,1,1
1017,PC,7,1,1
1018,MV,184,1,1
1019,BNS,305,1,1
1020,BNS,115,1,1
1020,BNS,109,1,2
1021,BNS,316,1,1
1022,BNS,318,1,1
1022,BNS,305,1,2
1022,BNS,309,1,3
1023,NDPS,21,1,1
1023,ARMS,27,1,2
1024,BNS,310,1,1
1024,BNS,331,1,2
1025,BNS,310,1,1
1025,BNS,309,1,2
1025,BNS,303,1,3
1026,BNS,331,1,1
1026,BNS,310,1,2
1026,BNS,318,1,3
1027,BNS,189,1,1
1028,BNS,318,1,1
1028,BNS,303,1,2
1028,BNS,316,1,3
1029,BNS,196,1,1
1029,BNS,189,1,2
1030,IT,66,1,1
1032,BNS,338,1,1
1033,BNS,310,1,1
1034,MV,185,1,1
1035,BNS,318,1,1
1035,IT,66D,1,2
1036,BNS,303,1,1
1036,BNS,310,1,2
1037,BNS,103,1,1
1037,BNS,118,1,2
1037,BNS,115,1,3
1038,BNS,303,1,1
1038,BNS,318,1,2
1038,BNS,309,1,3
1039,BNS,318,1,1
1039,BNS,338,1,2
1040,BNS,115,1,1
1041,BNS,318,1,1
1041,BNS,303,1,2
1042,BNS,309,1,1
1042,BNS,305,1,2
1043,BNS,140,1,1
1044,BNS,338,1,1
1044,IT,66D,1,2
1044,BNS,318,1,3
1046,BNS,80,1,1
1047,BNS,103,1,1
1047,BNS,115,1,2
1047,BNS,105,1,3
1048,BNS,331,1,1
1048,BNS,305,1,2
1049,NDPS,21,1,1
1050,IT,66C,1,1
1051,BNS,303,1,1
1051,BNS,309,1,2
1053,IT,66C,1,1
1054,IT,66D,1,1
1054,BNS,338,1,2
1054,BNS,318,1,3
1055,MV,184,1,1
1055,MV,185,1,2
1056,BNS,64,1,1
1056,BNS,80,1,2
1057,BNS,318,1,1
1057,BNS,338,1,2
1058,MV,185,1,1
1058,MV,184,1,2
1059,BNS,318,1,1
1059,BNS,309,1,2
1061,MV,184,1,1
1061,MV,185,1,2
1062,ARMS,27,1,1
1063,BNS,85,1,1
1063,BNS,78,1,2
1063,BNS,140,1,3
1064,BNS,109,1,1
1064,BNS,118,1,2
1065,BNS,309,1,1
1066,BNS,309,1,1
1066,BNS,310,1,2
1066,BNS,303,1,3
1067,BNS,303,1,1
1067,BNS,305,1,2
1068,BNS,305,1,1
1068,BNS,303,1,2
1069,EXCISE,32,1,1
1069,ARMS,25,1,2
1069,NDPS,8,1,3
1070,BNS,318,1,1
1070,BNS,316,1,2
1070,BNS,303,1,3
1071,MV,184,1,1
1071,MV,185,1,2
1073,BNS,331,1,1
1073,BNS,316,1,2
1074,ARMS,27,1,1
1074,NDPS,21,1,2
1075,BNS,309,1,1
1076,BNS,112,1,1
1077,BNS,331,1,1
1078,BNS,338,1,1
1078,BNS,318,1,2
1078,IT,66D,1,3
1079,BNS,303,1,1
1079,BNS,309,1,2
1080,BNS,105,1,1
1080,BNS,103,1,2
1081,IT,66D,1,1
1081,BNS,318,1,2
1082,BNS,74,1,1
1082,BNS,64,1,2
1082,BNS,85,1,3
1083,BNS,331,1,1
1084,BNS,78,1,1
1084,BNS,80,1,2
1084,BNS,85,1,3
1085,BNS,103,1,1
1085,BNS,118,1,2
1086,MV,184,1,1
1086,MV,185,1,2
1087,BNS,74,1,1
1087,BNS,78,1,2
1088,BNS,309,1,1
1088,BNS,305,1,2
1089,BNS,115,1,1
1089,BNS,109,1,2
1089,BNS,118,1,3
1090,BNS,112,1,1
1091,BNS,305,1,1
1091,BNS,303,1,2
1092,BNS,105,1,1
1092,BNS,115,1,2
1093,BNS,316,1,1
1094,EXCISE,32,1,1
1094,NDPS,20,1,2
1094,NDPS,8,1,3
1095,EXCISE,32,1,1
1095,ARMS,27,1,2
1096,BNS,140,1,1
1097,BNS,318,1,1
1097,BNS,331,1,2
1098,BNS,118,1,1
1099,MV,184,1,1
1101,BNS,309,1,1
1101,BNS,310,1,2
1101,BNS,316,1,3
1102,MV,184,1,1
1103,EXCISE,32,1,1
1103,ARMS,25,1,2
1103,NDPS,20,1,3
1104,BNS,111,1,1
1104,BNS,112,1,2
1105,BNS,305,1,1
1105,BNS,310,1,2
1105,BNS,318,1,3
1106,BNS,318,1,1
1106,BNS,305,1,2
1107,BNS,331,1,1
1108,IT,66,1,1
1109,IT,66,1,1
1110,POCSO,4,1,1
1110,BNS,140,1,2
1111,MV,184,1,1
1112,ARMS,25,1,1
1112,ARMS,27,1,2
1113,BNS,318,1,1
1113,BNS,309,1,2
1113,BNS,331,1,3
1114,NDPS,8,1,1
1115,BNS,310,1,1
1115,BNS,316,1,2
1116,BNS,318,1,1
1116,BNS,316,1,2
1117,BNS,318,1,1
1117,BNS,338,1,2
1117,IT,66D,1,3
1118,MV,185,1,1
1118,MV,184,1,2
1119,BNS,331,1,1
1119,BNS,316,1,2
1119,BNS,309,1,3
1120,POCSO,8,1,1
1120,POCSO,4,1,2
1120,BNS,140,1,3
1121,BNS,331,1,1
1121,BNS,305,1,2
1121,BNS,310,1,3
1122,BNS,338,1,1
1123,BNS,318,1,1
1123,IT,66D,1,2
1124,BNS,309,1,1
1124,BNS,303,1,2
1124,BNS,318,1,3
1125,BNS,318,1,1
1125,IT,66D,1,2
1125,BNS,338,1,3
1126,MV,184,1,1
1127,BNS,115,1,1
1127,BNS,109,1,2
1127,BNS,118,1,3
1128,BNS,78,1,1
1129,BNS,318,1,1
1129,IT,66D,1,2
1129,BNS,338,1,3
1130,BNS,309,1,1
1130,BNS,303,1,2
1130,BNS,305,1,3
1131,IT,66C,1,1
1131,IT,66D,1,2
1131,IT,66,1,3
1132,BNS,78,1,1
1132,BNS,74,1,2
1132,BNS,85,1,3
1133,MV,185,1,1
1134,BNS,318,1,1
1134,BNS,331,1,2
1135,BNS,80,1,1
1135,BNS,74,1,2
1135,BNS,78,1,3
1136,BNS,318,1,1
1136,BNS,309,1,2
1136,BNS,305,1,3
1137,BNS,303,1,1
1138,IT,66,1,1
1140,BNS,318,1,1
1140,BNS,309,1,2
1141,BNS,115,1,1
1141,BNS,105,1,2
1141,BNS,103,1,3
1142,MV,185,1,1
1142,MV,184,1,2
1143,PC,7,1,1
1144,BNS,118,1,1
1144,BNS,105,1,2
1144,BNS,115,1,3
1145,BNS,118,1,1
1145,BNS,105,1,2
1145,BNS,103,1,3
1146,BNS,64,1,1
1146,BNS,80,1,2
1146,BNS,78,1,3
1147,BNS,118,1,1
1148,MV,185,1,1
1148,MV,184,1,2
1149,BNS,303,1,1
1150,BNS,305,1,1
1150,BNS,331,1,2
1151,BNS,303,1,1
1152,MV,185,1,1
1152,MV,184,1,2
1153,MV,184,1,1
1153,MV,185,1,2
1154,MV,184,1,1
1155,BNS,109,1,1
1156,BNS,105,1,1
1156,BNS,115,1,2
1156,BNS,103,1,3
1157,BNS,318,1,1
1159,BNS,318,1,1
1160,BNS,64,1,1
1160,BNS,140,1,2
1161,BNS,118,1,1
1161,BNS,103,1,2
1162,MV,185,1,1
1162,MV,184,1,2
1163,BNS,109,1,1
1164,BNS,309,1,1
1164,BNS,305,1,2
1164,BNS,310,1,3
1165,BNS,338,1,1
1166,IT,66,1,1
1167,NDPS,21,1,1
1167,ARMS,25,1,2
1167,NDPS,8,1,3
1168,BNS,309,1,1
1169,BNS,118,1,1
1170,BNS,338,1,1
1170,BNS,318,1,2
1171,BNS,80,1,1
1171,BNS,85,1,2
1171,BNS,74,1,3
1172,BNS,305,1,1
1173,BNS,316,1,1
1173,BNS,305,1,2
1173,BNS,318,1,3
1174,BNS,310,1,1
1174,BNS,316,1,2
1174,BNS,303,1,3
1175,BNS,318,1,1
1176,BNS,309,1,1
1176,BNS,316,1,2
1176,BNS,318,1,3
1177,BNS,64,1,1
1177,BNS,85,1,2
1178,EXCISE,32,1,1
1178,NDPS,21,1,2
1178,NDPS,20,1,3
1179,BNS,105,1,1
1179,BNS,109,1,2
1179,BNS,115,1,3
1180,BNS,64,1,1
1180,BNS,78,1,2
1180,BNS,140,1,3
1181,BNS,189,1,1
1182,MV,185,1,1
1182,MV,184,1,2
1183,BNS,109,1,1
1184,IT,66,1,1
1185,BNS,318,1,1
1185,BNS,309,1,2
1186,BNS,105,1,1
1187,BNS,118,1,1
1188,MV,184,1,1
1188,MV,185,1,2
1189,BNS,303,1,1
1190,MV,184,1,1
1191,BNS,318,1,1
1192,MV,185,1,1
1193,MV,184,1,1
1193,MV,185,1,2
1194,NDPS,8,1,1
1194,EXCISE,32,1,2
1194,ARMS,27,1,3
1196,NDPS,20,1,1
1197,BNS,303,1,1
1197,BNS,310,1,2
1197,BNS,331,1,3
1198,BNS,309,1,1
1198,BNS,310,1,2
1198,BNS,316,1,3
1199,MV,184,1,1
1199,MV,185,1,2
1200,BNS,303,1,1
1201,MV,185,1,1
1201,MV,184,1,2
1202,IT,66,1,1
1202,IT,66C,1,2
1204,BNS,303,1,1
1204,BNS,310,1,2
1204,BNS,331,1,3
1205,BNS,85,1,1
1206,BNS,303,1,1
1206,BNS,316,1,2
1206,BNS,309,1,3
1207,IT,66D,1,1
1207,IT,66C,1,2
1208,BNS,105,1,1
1208,BNS,109,1,2
1208,BNS,115,1,3
1209,MV,185,1,1
1210,IT,66D,1,1
1211,NDPS,8,1,1
1211,ARMS,25,1,2
1211,NDPS,20,1,3
1212,BNS,78,1,1
1212,BNS,85,1,2
1212,BNS,140,1,3
1213,BNS,64,1,1
1213,BNS,74,1,2
1214,BNS,303,1,1
1214,BNS,316,1,2
1215,BNS,305,1,1
1215,BNS,331,1,2
1215,BNS,303,1,3
1216,BNS,316,1,1
1216,BNS,305,1,2
1216,BNS,318,1,3
1217,BNS,118,1,1
1217,BNS,115,1,2
1217,BNS,103,1,3
1218,BNS,331,1,1
1218,BNS,316,1,2
1219,BNS,115,1,1
1219,BNS,109,1,2
1219,BNS,105,1,3
1220,BNS,64,1,1
1221,MV,185,1,1
1221,MV,184,1,2
1222,BNS,305,1,1
1223,BNS,318,1,1
1224,BNS,310,1,1
1225,IT,66D,1,1
1225,BNS,318,1,2
1226,BNS,309,1,1
1226,BNS,318,1,2
1227,BNS,310,1,1
1228,BNS,118,1,1
1229,BNS,105,1,1
1230,MV,184,1,1
1231,IT,66D,1,1
1231,BNS,338,1,2
1232,BNS,105,1,1
1232,BNS,109,1,2
1233,BNS,103,1,1
1233,BNS,105,1,2
1233,BNS,118,1,3
1234,BNS,318,1,1
1234,IT,66D,1,2
1235,BNS,85,1,1
1235,BNS,140,1,2
1235,BNS,74,1,3
1237,BNS,64,1,1
1238,BNS,64,1,1
1239,IT,66C,1,1
1241,BNS,80,1,1
1241,BNS,64,1,2
1242,IT,66C,1,1
1242,IT,66,1,2
1243,BNS,303,1,1
1243,BNS,305,1,2
1243,BNS,318,1,3
1244,BNS,318,1,1
1244,BNS,309,1,2
1244,BNS,316,1,3
1245,BNS,316,1,1
1245,BNS,331,1,2
1245,BNS,305,1,3
1246,IT,66C,1,1
1246,IT,66D,1,2
1246,IT,66,1,3
1247,BNS,105,1,1
1248,BNS,316,1,1
1249,IT,66D,1,1
1249,IT,66,1,2
1249,IT,66C,1,3
1250,BNS,191,1,1
1251,BNS,303,1,1
1252,MV,185,1,1
1252,MV,184,1,2
1253,BNS,109,1,1
1254,BNS,103,1,1
1255,BNS,331,1,1
1256,IT,66D,1,1
1256,BNS,318,1,2
1257,ARMS,25,1,1
1258,MV,184,1,1
1259,BNS,351,1,1
1259,BNS,191,1,2
1260,BNS,309,1,1
1260,BNS,331,1,2
1261,BNS,118,1,1
1261,BNS,105,1,2
1263,BNS,303,1,1
